season_code,gamecode_num,gamecode_full,date,team_code,opponent_code,home_away,player_id,player_name,min,pts,ast,reb,stl,blk,to,pf,fgm,fga,tpm,tpa,ftm,fta,ts,efg,usage_proxy
E2025,4,E2025_4,2025-09-30T00:00:00+00:00,PAR,DUB,away,P011981,"JONES, TYRIQUE",25.5,13.0,0.0,0.0,2.0,2.0,3.0,4.0,6.0,8.0,0.0,0.0,1.0,2.0,0.7319819819819819,0.75,11.88
E2025,4,E2025_4,2025-09-30T00:00:00+00:00,PAR,DUB,away,P012167,"BOSNJAKOVIC, MITAR",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E2025,4,E2025_4,2025-09-30T00:00:00+00:00,PAR,DUB,away,P012720,"BROWN, STERLING",22.766666666666666,6.0,0.0,0.0,0.0,0.0,2.0,3.0,2.0,5.0,0.0,1.0,2.0,2.0,0.5102040816326531,0.4,7.88
E2025,4,E2025_4,2025-09-30T00:00:00+00:00,PAR,DUB,away,P012745,"PARKER, JABARI",24.083333333333332,11.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,9.0,1.0,3.0,2.0,2.0,0.5566801619433198,0.5,11.88
E2025,4,E2025_4,2025-09-30T00:00:00+00:00,PAR,DUB,away,P013369,"JONES, CARLIK",29.366666666666667,4.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,10.0,0.0,3.0,2.0,2.0,0.1838235294117647,0.1,11.88
E2025,4,E2025_4,2025-09-30T00:00:00+00:00,PAR,DUB,away,P013370,"WASHINGTON, DUANE",10.633333333333333,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,2.0,0.0,0.0,0.14285714285714285,0.14285714285714285,7.0
E2025,4,E2025_4,2025-09-30T00:00:00+00:00,PAR,DUB,away,P014007,"MILTON, SHAKE",23.183333333333334,10.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,5.0,1.0,1.0,3.0,3.0,0.7911392405063291,0.7,8.32
E2025,5,E2025_5,2025-09-30T00:00:00+00:00,BAR,HTA,away,P000925,"VESELY, JAN",18.633333333333333,13.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,10.0,0.0,1.0,1.0,2.0,0.5974264705882353,0.6,11.88
E2025,5,E2025_5,2025-09-30T00:00:00+00:00,BAR,HTA,away,P001133,"SHENGELIA, TORNIKE",23.966666666666665,8.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,6.0,0.0,1.0,0.0,0.0,0.6666666666666666,0.6666666666666666,10.0
E2025,5,E2025_5,2025-09-30T00:00:00+00:00,BAR,HTA,away,P002939,"SATORANSKY, TOMAS",28.866666666666667,5.0,0.0,0.0,3.0,0.0,2.0,2.0,2.0,5.0,1.0,3.0,0.0,2.0,0.4251700680272109,0.5,7.88
E2025,5,E2025_5,2025-09-30T00:00:00+00:00,BAR,HTA,away,P003196,"HERNANGOMEZ, WILLY",12.066666666666666,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.26595744680851063,0.0,1.88
E2025,5,E2025_5,2025-09-30T00:00:00+00:00,BAR,HTA,away,P004888,"CLYBURN, WILL",24.833333333333332,23.0,0.0,0.0,0.0,1.0,1.0,1.0,8.0,11.0,3.0,5.0,4.0,4.0,0.9012539184952978,0.8636363636363636,13.76
E2025,5,E2025_5,2025-09-30T00:00:00+00:00,BAR,HTA,away,P006435,"LAPROVITTOLA, NICOLAS",12.116666666666667,6.0,0.0,0.0,2.0,0.0,1.0,3.0,2.0,5.0,1.0,4.0,1.0,1.0,0.551470588235294,0.5,6.44
